Adresas,floor,total_floor_num,rent_price,room_num,year_full,house_type,area,heating,year,year_renovation,top_floor,oldtown,district
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-kriviu-g-nuomojamas-jaukus-triju-kambariu-butas-4-935921/,2.0,2.0,790,3.0,1980,Mūrinis,95.0,"Centrinis kolektorinis, kietu kuru",1980,,1,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-uzupyje-kriviu-g-nomuojama-isskirtinis-butas-itin-aukstomis-4-933597/,2.0,2.0,790,4.0,1980,Mūrinis,95.0,"Centrinis, centrinis kolektorinis",1980,,1,0.0,uzupyje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-gelezinio-vilko-g-vilniuje-naujamiestyje-gvilko-g-mazos-4-935917/,1.0,5.0,270,1.0,1980,Mūrinis,30.0,Centrinis,1980,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-a-jaksto-g-puikus-butas-miesto-centre-isnuomojamas-4-935915/,3.0,6.0,700,2.0,2006,Mūrinis,61.0,Centrinis kolektorinis,2006,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-kastonu-g-puikus-butas-miesto-centre-isnuomojamas-4-935531/,3.0,6.0,700,2.0,2006,Mūrinis,61.0,Centrinis kolektorinis,2006,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-s-zukausko-g-suremontuoto-buto-nuoma-siaures-miestelyje-2-4-935901/,3.0,9.0,400,2.0,2004,Mūrinis,49.0,Centrinis,2004,,0,0.0,siaures-miestelyje
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-s-staneviciaus-g-nuomojamas-labai-jaukus-naujai-kokybiskai-4-935891/,1.0,16.0,420,2.0,1992,Monolitinis,48.0,Centrinis,1992,,0,0.0,fabijoniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-grigalaukio-g-butas-yra-viename-is-ambercity-projekto-namu-4-935877/,4.0,8.0,430,2.0,2018,Mūrinis,30.0,Centrinis kolektorinis,2018,,0,0.0,pasilaiciuose
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-grigalaukio-g-nuomojamas-2k-butas-nuomojamas-ka-tik-4-933397/,4.0,8.0,430,2.0,2018,Mūrinis,30.0,Centrinis kolektorinis,2018,,0,0.0,pasilaiciuose
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-antakalnio-g-nuomojamas-sviesus-ir-jaukus-2-kambariu-butas-4-935875/,3.0,5.0,400,2.0,1966,Mūrinis,54.0,Centrinis,1966,,0,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-p-vileisio-g-nuomojamas-tvarkingas-jaukus-ir-siltas-4-935873/,1.0,10.0,400,2.0,1970,Mūrinis,60.0,Centrinis kolektorinis,1970,,0,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-nuomojamas-visai-naujai-ir-pilnai-irengtas-4-935861/,2.0,5.0,350,1.0,1985,Mūrinis,20.0,Centrinis,1985,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-s-konarskio-g-nuomojamas-visai-naujai-ir-pilnai-irengtas-4-935859/,3.0,5.0,380,1.0,1985,Mūrinis,22.0,Centrinis,1985,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-savanoriu-pr-nuomojamas-visai-naujai-ir-pilnai-irengtas-4-932169/,2.0,5.0,400,1.0,1985,Mūrinis,23.0,Centrinis,1985,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-kedru-g-nuomojamas-visai-naujai-ir-pilnai-irengtas-4-935849/,2.0,5.0,330,1.0,1985,Mūrinis,18.0,Centrinis,1985,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-j-galvydzio-g-isnuomojamas-1k-butas-naujos-statybos-name-4-935847/,7.0,8.0,380,1.0,2007,Blokinis,43.45,Centrinis kolektorinis,2007,,0,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-j-galvydzio-g-isnuomojamas-1k-butas-naujos-statybos-name-4-931691/,7.0,8.0,380,1.0,2007,Blokinis,43.45,Centrinis kolektorinis,2007,,0,0.0,siaures-miestelyje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-s-konarskio-g-nuomojamas-visai-naujai-ir-pilnai-irengtas-4-935845/,1.0,5.0,300,1.0,1985,Mūrinis,18.0,Centrinis,1985,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-liejyklos-g-nuomojamas-sviesus-ir-jaukus-dvieju-kambariu-4-935841/,2.0,3.0,590,2.0,1914,Mūrinis,56.0,"Elektra, centrinis kolektorinis, kietu kuru",1914,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-justiniskiu-g-isnuomojamas-3k-butas-justiniskese-buto-4-935839/,3.0,5.0,450,3.0,1980,Blokinis,69.0,Centrinis,1980,,0,0.0,justiniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-geniu-g-nuomojamas-naujos-statybos-1-kambario-butas-4-935837/,3.0,4.0,300,1.0,2017,Mūrinis,29.0,Centrinis kolektorinis,2017,,0,0.0,naujojoje-vilnioje
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-salomejos-neries-g-nuo-2019-10-20-dienos-isikelimo-laika-esant-4-933929/,1.0,5.0,360,3.0,1988,Blokinis,67.0,Centrinis,1988,,0,0.0,fabijoniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-uzupyje-uzupio-g-uzupio-sirdyje-prie-angelo-isnuomojamas-4-931333/,2.0,3.0,1480,3.0,1940,Mūrinis,105.0,Dujinis,1940,,0,0.0,uzupyje
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-v-grybo-g-nuomojame-tvarkinga-dvieju-kambariu-buta-4-932011/,2.0,10.0,490,2.0,2005,Mūrinis,48.12,Centrinis kolektorinis,2005,,0,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-seskineje-ozo-g-nuomojamas-2-kambariu-butas-su-atskira-4-935807/,5.0,9.0,399,2.0,1987,Blokinis,51.0,Centrinis,1987,,0,0.0,seskineje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-a-juozapaviciaus-g-imone-isnuomoja-2-k-60-kvm-buta-centre-a-4-935805/,5.0,6.0,740,2.0,2008,Mūrinis,60.0,Centrinis kolektorinis,2008,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-seimyniskiu-g-isnuomojamas-4-k-118-kvm-butas-centre-4-935801/,2.0,5.0,1000,4.0,2003,Mūrinis,118.12,Dujinis,2003,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-s-zukausko-g-aukstos-klases-3-kambariu-butas-su-terasa-is-4-934381/,8.0,8.0,850,3.0,2002,Mūrinis,106.0,"Centrinis kolektorinis, centrinis, kita",2002,,1,0.0,siaures-miestelyje
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-upytes-g-isnuomojamas-6-kambariu-namas-zveryne-upytes-4-934379/,0.0,2.0,850,6.0,1988,Mūrinis,150.0,"Dujinis, kita",1988,,0,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-maironio-g-nuomojamas-78-kvm-butas-senamiestyje-4-935317/,3.0,3.0,900,3.0,1980,Mūrinis,78.0,Dujinis,1980,,1,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-ignoto-g-gyvenimui-senamiescio-sirdyje-4-936449/,3.0,3.0,1150,3.0,"1940 statyba, 2018 renovacija",Mūrinis,75.0,"Elektra, kita",1940,2018.0,1,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-markuciuose-subaciaus-g-nuomojamas-kompaktiskas-sviesus-4-935175/,4.0,4.0,200,1.0,1956,Mūrinis,16.0,Centrinis,1956,,1,0.0,markuciuose
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-antakalnio-g-isnuomojamas-jaukus-ir-sviesus-2-kambariu-55-4-936257/,4.0,5.0,450,2.0,2000,Mūrinis,55.0,Centrinis kolektorinis,2000,,0,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-dociskiu-g-be-tarpininkavimo-mokescio-nuomos-kaina-su-4-935165/,3.0,7.0,470,2.0,2010,Mūrinis,70.0,Centrinis kolektorinis,2010,,0,0.0,pasilaiciuose
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-slucko-g-isnuomojamas-butas-studija-slucko-g-4-929659/,1.0,3.0,430,2.0,1940,Mūrinis,42.0,Centrinis,1940,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-a-juozapaviciaus-g-imone-isnuomoja-kokybiskai-ir-stilingai-4-931007/,5.0,6.0,740,2.0,2008,Mūrinis,59.0,"Kita, centrinis kolektorinis",2008,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-laisves-pr-karoliniskiu-mikrorajone-nuomojamas-4-936377/,5.0,5.0,349,2.0,1987,Blokinis,50.0,Centrinis,1987,,1,0.0,karoliniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-santariskese-santariskiu-g-nuomojamas-jaukus-irengtas-2-kambariu-4618-4-931679/,2.0,3.0,430,2.0,2007,Mūrinis,46.18,Centrinis kolektorinis,2007,,0,0.0,santariskese
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-perkunkiemio-g-jaukus-1-kambario-butas-pasilaiciuose-4-936085/,6.0,12.0,370,1.0,2015,Mūrinis,40.0,Centrinis kolektorinis,2015,,0,0.0,pasilaiciuose
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-perkunkiemio-g-isnuomojamas-butas-pasilaiciuose-4-935851/,6.0,9.0,410,2.0,2007,Mūrinis,52.0,Centrinis kolektorinis,2007,,0,0.0,pasilaiciuose
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-nuomojamas-visai-naujai-ir-pilnai-irengtas-4-936589/,1.0,5.0,300,1.0,1985,Mūrinis,18.0,Centrinis,1985,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-perkunkiemio-g-nuomojamas-ekonomiskas-2k-butas-4-935969/,2.0,9.0,370,2.0,2009,Mūrinis,35.3,Kita,2009,,0,0.0,pasilaiciuose
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-leiciu-g-nuomojamas-visiskai-naujas-niekada-4-935955/,3.0,9.0,490,2.0,2019,Mūrinis,45.0,Centrinis kolektorinis,2019,,0,0.0,pasilaiciuose
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-kazliskiu-g-strategiskai-patogioje-vietoje-zirmunuose-4-935267/,2.0,5.0,350,2.0,1969,Mūrinis,52.0,Centrinis,1969,,0,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-fabijoniskiu-g-fabijoniskiu-93-vilniuje-nuomojamas-2-k-4-935253/,1.0,5.0,320,2.0,1987,Blokinis,50.15,Centrinis,1987,,0,0.0,fabijoniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-labai-ramioje-zirmunu-vietoje-gamtos-4-935325/,5.0,5.0,350,1.0,1975,Blokinis,25.0,Centrinis,1975,,1,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-labai-ramioje-zirmunu-vietoje-gamtos-4-934727/,5.0,5.0,340,1.0,1975,Blokinis,25.0,Centrinis,1975,,1,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-zalgirio-g-a-energinio-efektyvumo-klase-geoterminis-4-935827/,8.0,8.0,600,3.0,2017,Mūrinis,53.0,"Centrinis kolektorinis, geoterminis",2017,,1,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-jeruzaleje-avizu-g-isnuomojamas-erdvus-naujos-statybos-studio-4-935799/,5.0,5.0,340,1.0,2003,Mūrinis,42.0,Dujinis,2003,,1,0.0,jeruzaleje
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-elbingo-g-nuomojamas-jaukus-3-kambariu-54-kvm-butas-4-935795/,1.0,4.0,570,3.0,2017,Mūrinis,54.0,Centrinis kolektorinis,2017,,0,0.0,pilaiteje
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-stirnu-g-isnuomojamas-pilnai-irengtas-ir-svieziai-4-923309/,1.0,4.0,990,3.0,1997,Mūrinis,101.0,Centrinis kolektorinis,1997,,0,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-stirnu-g-isnuomojamas-naujai-suremontuotas-3-kambariu-4-935105/,1.0,4.0,990,3.0,1997,Mūrinis,101.0,Centrinis kolektorinis,1997,,0,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-kalvariju-g-nuomojamas-1-kamb-butas-vilniuje-baltupiai-4-935771/,2.0,9.0,280,1.0,"1993 statyba, 2015 renovacija",Blokinis,38.0,Centrinis,1993,2015.0,0,0.0,baltupiuose
https://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-kalvariju-g-nuomojamas-1-kamb-butas-vilniuje-baltupiai-4-934635/,2.0,9.0,300,1.0,1993,Mūrinis,38.0,Centrinis,1993,,0,0.0,baltupiuose
https://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-didlaukio-g-isnuomojamas-tvarkingas-1-kambario-butas-4-935719/,5.0,9.0,180,1.0,1976,Blokinis,33.0,Centrinis,1976,,0,0.0,baltupiuose
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-gabijos-g-pasilaiciuose-nuomojamas-tvarkingas-2-atskiru-4-935705/,2.0,3.0,250,2.0,1987,Blokinis,50.0,Centrinis,1987,,0,0.0,pasilaiciuose
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-aguonu-g-nuomojamas-solidus-butas-paciame-vilniaus-4-935703/,4.0,6.0,1200,3.0,2009,Mūrinis,101.3,Centrinis kolektorinis,2009,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-aguonu-g-nuomojamas-solidus-butas-paciame-vilniaus-4-935647/,4.0,6.0,1200,3.0,2009,Mūrinis,101.3,Centrinis kolektorinis,2009,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-zirgo-g-nuomojamas-butas-su-baldais-yra-zidinis-4-935689/,1.0,4.0,650,4.0,1960,Mūrinis,95.0,Centrinis,1960,,0,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-ceikiniu-g-isnuomojamas-naujai-stilingai-ir-kokybiskai-4-935683/,3.0,5.0,750,3.0,2019,Mūrinis,64.0,Centrinis kolektorinis,2019,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-ceikiniu-g-isnuomojamas-naujai-stilingai-ir-kokybiskai-4-935681/,3.0,5.0,750,2.0,2019,Mūrinis,64.0,Centrinis kolektorinis,2019,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-smolensko-g-strategiskai-patogioje-naujamiescio-vietoje-4-925075/,1.0,9.0,420,1.0,2018,Mūrinis,40.0,Centrinis kolektorinis,2018,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-santariskese-bajoru-kel-i-nuomos-kaina-ieina-vieta-pozeminiame-garaze-4-935621/,4.0,4.0,370,2.0,2010,Mūrinis,45.0,Centrinis kolektorinis,2010,,1,0.0,santariskese
https://www.aruodas.lt/butu-nuoma-vilniuje-valakampiuose-pasaku-g-nuomojamas-irengtas-butasnamas-valakampiuose-4-933607/,2.0,2.0,1100,3.0,2003,Mūrinis,95.0,Centrinis kolektorinis,2003,,1,0.0,valakampiuose
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-j-jasinskio-g-nuomojamas-3-ju-kambariu-butas-4-935607/,3.0,3.0,1300,3.0,1940,Mūrinis,74.0,Centrinis,1940,,1,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-fabijoniskiu-g-isnuomuojamas-irengtas-ir-tvarkingas-1-4-931601/,2.0,9.0,200,1.0,1990,Blokinis,18.0,Centrinis,1990,,0,0.0,fabijoniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-jurgio-lebedzio-g-nuomojamas-moderniai-irengtas-1-kambario-4-935601/,1.0,5.0,400,1.0,2018,Mūrinis,25.0,Centrinis kolektorinis,2018,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-jurgio-lebedzio-g-nuomojamas-moderniai-irengtas-1-kambario-4-935599/,1.0,5.0,400,1.0,2018,Mūrinis,25.0,Centrinis kolektorinis,2018,,0,0.0,baltupiuose
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kalvariju-g-nuo-09-28-dienos-apziureti-ir-rezervuoti-4-935585/,3.0,5.0,260,1.0,1975,Mūrinis,34.0,Centrinis,1975,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-sviliskiu-g-isnuomojamas-jaukus-2-ju-kambariu-butas-4-935579/,3.0,5.0,400,2.0,2008,Mūrinis,54.0,Centrinis kolektorinis,2008,,0,0.0,pasilaiciuose
https://www.aruodas.lt/butu-nuoma-vilniuje-verkiuose-popieriaus-g-isnuomojamas-2-ju-kambariu-butas-muriniame-4-935553/,1.0,2.0,350,2.0,2008,Mūrinis,60.0,Dujinis,2008,,0,0.0,verkiuose
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-nadruvos-g-ramioje-vietoje-pilaiteje-nuosavu-namu-4-935549/,1.0,2.0,300,2.0,1985,Blokinis,32.0,Centrinis,1985,,0,0.0,pilaiteje
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-apkasu-g-nuomojamas-1-kambario-butas-apkasu-gatveje-4-935215/,5.0,5.0,360,1.0,1965,Mūrinis,25.58,Centrinis,1965,,1,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-gedvydziu-g-nuomojamas-siltas-erdvus-labai-tvarkingas-4-935541/,9.0,9.0,330,2.0,1985,Blokinis,50.0,Centrinis,1985,,1,0.0,fabijoniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-zerucio-g-nuomojamas-2-kambariu-butas-zerucio-gatveje-4-935529/,4.0,5.0,380,2.0,1973,Blokinis,48.0,Centrinis,1973,,0,0.0,lazdynuose
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-isnuomojamas-1-kambarys-2-kambariu-bute-4-935519/,5.0,5.0,230,1.0,1972,Blokinis,35.0,Centrinis,1972,,1,0.0,karoliniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-justiniskiu-g-justiniskese-isnuomojamas-jaukus-1-kambario-4-935507/,4.0,5.0,280,1.0,1987,Blokinis,37.0,Centrinis,1987,,0,0.0,justiniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-apkasu-g-nuomojamas-1-kambario-butas-apkasu-gatveje-4-935483/,2.0,5.0,370,1.0,1968,Mūrinis,26.0,Centrinis,1968,,0,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-latviu-g-nuo-spalio-15-dienos-nuomojami-apartamentai-4-935471/,4.0,4.0,1000,2.0,2005,Mūrinis,62.0,Centrinis kolektorinis,2005,,1,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-latviu-g-nuo-spalio-15-dienos-nuomojami-apartamentai-4-934731/,4.0,4.0,1000,2.0,2005,Mūrinis,62.0,Centrinis kolektorinis,2005,,1,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-valakampiuose-svajoniu-g-isskirtinis-asmeninis-butas-valakampiuose-4-935467/,3.0,4.0,1200,4.0,2007,Mūrinis,112.0,"Centrinis, centrinis kolektorinis",2007,,0,0.0,valakampiuose
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-saltoniskiu-g-isnuomojamas-prabangus-2k-butas-zveryne-su-4-935465/,4.0,8.0,750,2.0,2007,Mūrinis,75.0,Kita,2007,,0,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-saltoniskiu-g-isnuomojamas-prabangus-3k-butas-zveryne-su-4-934257/,4.0,8.0,750,3.0,2007,Mūrinis,75.0,Kita,2007,,0,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-saltoniskiu-g-isnuomojamas-erdvus-butas-zveryne-3kamb-4-927837/,4.0,8.0,750,3.0,2007,Monolitinis,75.0,Centrinis kolektorinis,2007,,0,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-kazio-borutos-g-visoriuose-salia-fabijoniskes-jeruzale-4-935453/,1.0,5.0,550,3.0,2003,Mūrinis,74.72,Dujinis,2003,,0,0.0,visoriuose
https://www.aruodas.lt/butu-nuoma-vilniuje-visoriuose-kazio-borutos-g-visoriuose-salia-fabijoniskes-jeruzale-4-935451/,1.0,5.0,550,3.0,2003,Mūrinis,74.72,Dujinis,2003,,0,0.0,visoriuose
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-t-sevcenkos-g-kokybiskai-ir-pilnai-irengtas-2-k-loftas-4-935449/,3.0,3.0,750,2.0,2011,Mūrinis,92.0,Dujinis,2011,,1,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-t-sevcenkos-g-kokybiskai-ir-pilnai-irengtas-2-k-loftas-4-935447/,3.0,3.0,750,2.0,2011,Mūrinis,92.0,Dujinis,2011,,1,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-salomejos-neries-g-nuomojamas-ekonomiskas-siltas-ir-jaukus-1k-4-935441/,10.0,16.0,290,1.0,1990,Monolitinis,22.0,Kita,1990,,0,0.0,fabijoniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-mindaugo-g-juridinis-asmuo-isnuomoja-puikiai-irengtus-4-929307/,4.0,5.0,1450,3.0,2017,Mūrinis,88.0,"Centrinis kolektorinis, kita",2017,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-mindaugo-g-nuomojamas-stilingai-irengtas-jaukus-butas-4-935435/,4.0,5.0,1450,3.0,2016,Mūrinis,88.0,Centrinis kolektorinis,2016,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-zveju-g-nuomojamas-puikus-80kvm-butas-vilniaus-4-935429/,2.0,9.0,840,3.0,2008,Mūrinis,80.0,Centrinis kolektorinis,2008,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-a-juozapaviciaus-g-isnuomojamas-naujos-statybos-3-kambariu-butas-4-930993/,3.0,9.0,900,3.0,2008,Kita,80.0,Kita,2008,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-a-domaseviciaus-g-isnuomojamas-erdvus-2-kambariu-butas-vilniaus-4-935423/,2.0,2.0,650,2.0,2007,Mūrinis,75.0,"Centrinis kolektorinis, kita",2007,,1,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-lvovo-g-nera-tarpininkavimo-mokescio-butas-naujas-4-935421/,2.0,6.0,650,2.0,2018,Mūrinis,51.77,Centrinis kolektorinis,2018,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vingriu-g-isnuomojamas-3-k-80-kvm-butas-4-935417/,4.0,5.0,900,3.0,2014,Mūrinis,80.0,Centrinis kolektorinis,2014,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-nuomojamas-siltas-jaukus-2-izoliuotu-4-935407/,3.0,5.0,365,2.0,1984,Blokinis,50.0,Centrinis,1984,,0,0.0,justiniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-nuomojamas-jaukus-dvieju-kambariu-butas-4-934051/,3.0,5.0,365,2.0,1983,Blokinis,50.0,Centrinis,1983,,0,0.0,justiniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-zemuosiuose-paneriuose-vaduvos-g-nuomojamas-ka-tik-po-kosmetinio-remonto-butas-4-935399/,4.0,5.0,250,1.0,1986,Blokinis,41.0,Centrinis,1986,,0,0.0,zemuosiuose-paneriuose
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-silo-g-nuomojamas-skoningas-3k-butas-su-terasa-silo-4-935391/,1.0,5.0,840,3.0,2005,Mūrinis,78.0,Centrinis kolektorinis,2005,,0,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-silo-g-antakalnyje-silo-g-isnuomojamas-isskirtinis-4-925183/,2.0,5.0,840,3.0,2007,Mūrinis,80.0,Centrinis kolektorinis,2007,,0,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-silo-g-antakalnyje-silo-g-isnuomojamas-jaukus-3-4-936175/,1.0,5.0,840,3.0,2005,Mūrinis,80.0,Centrinis kolektorinis,2005,,0,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-silo-g-isnuomuojamas-vienas-kambarys-triju-4-935389/,1.0,5.0,160,1.0,1996,Mūrinis,16.0,Centrinis,1996,,0,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-s-staneviciaus-g-jaukus-ir-sauletas-2-kambariu-butas-4-935377/,4.0,5.0,270,2.0,1987,Blokinis,50.0,Centrinis,1987,,0,0.0,fabijoniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-nuomojamas-seimai-ar-porai-3k-butas-4-935375/,2.0,5.0,430,3.0,2005,Mūrinis,65.0,Centrinis kolektorinis,2005,,0,0.0,lazdynuose
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-isnuomojamas-tvarkingas-jaukus-ir-siltas-4-904949/,2.0,5.0,270,1.0,1982,Blokinis,36.0,Centrinis,1982,,0,0.0,justiniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-naugarduko-g-nuomojamas-siltas-1-kambario-butas-4-935357/,4.0,5.0,200,1.0,1967,Mūrinis,21.0,Centrinis,1967,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-nuomojamas-jaukus-dvieju-kambariu-butas-4-935337/,4.0,5.0,300,2.0,1989,Blokinis,50.0,Centrinis,1989,,0,0.0,justiniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-aukstuosiuose-paneriuose-v-a-graiciuno-g-isnuomojamas-neseniai-po-remonto-jaukus-ir-4-935321/,2.0,5.0,160,1.0,1971,Blokinis,18.0,Elektra,1971,,0,0.0,aukstuosiuose-paneriuose
